split,location,scenario,scenario_type,sample_id,start_idx,window_step,global_step,valid_pixel_count,rmse,mae,wet_dry_iou,false_dry_rate,false_wet_rate,mean_target_depth,mean_pred_depth,signed_volume_bias_proxy
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,0,252,16384,0.004391974543197259,0.002625715918838978,0.9724349157733537,0.022073921971252568,0.0007619839290662233,0.061150576919317245,0.06019556149840355,-0.015617439262654124
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,1,253,16384,0.004201301770896128,0.0024976287968456745,0.9719244512506381,0.021079691516709513,0.0009695962324260683,0.06098775938153267,0.06031523644924164,-0.011027178881647412
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,2,254,16384,0.0041642966274659495,0.002466334728524089,0.9728483606557377,0.01809720785935884,0.001245674740484429,0.060828182846307755,0.06028832495212555,-0.008875127760206868
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,3,255,16384,0.004221877961107308,0.0025145672261714935,0.9733606557377049,0.01605385810460901,0.0014529855393343942,0.06066746264696121,0.06039481237530708,-0.004494176280962129
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,4,256,16384,0.004146972688154241,0.002464371733367443,0.9762886597938144,0.015592515592515593,0.0011065006915629322,0.060510776937007904,0.05986761301755905,-0.01062891524460825
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,5,257,16384,0.004193753068351165,0.002509928774088621,0.9757607013924704,0.014069828035435123,0.00138264777048047,0.060353636741638184,0.05997617915272713,-0.00625409849827073
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,6,258,16384,0.0042648255718373655,0.002565393690019846,0.9746900826446281,0.01564945226917058,0.0013133337941522085,0.06019504368305206,0.059832651168107986,-0.006020304875135564
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,7,259,16384,0.004442180774273777,0.002681378973647952,0.9736570247933884,0.015151515151515152,0.0015203870076019351,0.06003660336136818,0.05989018827676773,-0.002438763627568286
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,8,260,16384,0.004302278421142195,0.002591432072222233,0.9709241952232607,0.019916142557651992,0.0012434374136501797,0.059880003333091736,0.059207309037446976,-0.011234039048107505
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,9,261,16384,0.004417959033707581,0.002674015238881111,0.9714285714285714,0.01888772298006296,0.0013123359580052493,0.0597238689661026,0.059262171387672424,-0.007730536993378993
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,10,262,16384,0.0045538438924176946,0.0027562128379940987,0.9724532224532224,0.018363064008394544,0.0012432656444260257,0.05957041680812836,0.05919421464204788,-0.006315251533192936
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start240,240,11,263,16384,0.004796551975232713,0.0028895593713968992,0.9729307652264445,0.01631578947368421,0.0014498757249378626,0.059415966272354126,0.05924046412110329,-0.0029537877150118703
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,0,300,16384,0.004078473149671488,0.0025590811856091022,0.9773355444997236,0.014492753623188406,0.001028101439342015,0.054246023297309875,0.0536077618598938,-0.011766050276495178
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,1,301,16384,0.004063443209947411,0.0025280171539634466,0.9778516057585825,0.013958682300390842,0.001027890084286987,0.05411897227168083,0.053561732172966,-0.010296575772308577
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,2,302,16384,0.004033443956654886,0.0025209395680576563,0.9756771697070205,0.013966480446927373,0.0013019048924215431,0.05399360507726669,0.053532298654317856,-0.008543723322209954
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,3,303,16384,0.004151154896547159,0.0026063057594001293,0.9751518498067366,0.011751538891997761,0.0016441734603000616,0.053869061172008514,0.0536482110619545,-0.0040997579176073416
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,4,304,16384,0.00402299753290411,0.0024890671484172344,0.9771968854282537,0.015134529147982063,0.0009589041095890411,0.05374513193964958,0.05314810574054718,-0.011108470247552887
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,5,305,16384,0.00404890290259176,0.0025466899387538433,0.9783092324805339,0.014013452914798207,0.0009589041095890411,0.05362239107489586,0.053231701254844666,-0.00728594552051038
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,6,306,16384,0.0041186586992184235,0.002557274652644992,0.9766146993318485,0.015712682379349047,0.0009587727708533077,0.05349817872047424,0.053078390657901764,-0.007846772967092103
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,7,307,16384,0.004248071778706745,0.002647553337737918,0.9755283648498332,0.015160022459292532,0.0011641443538998836,0.053375910967588425,0.05311893671751022,-0.004814423687011999
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,8,308,16384,0.004096759313984857,0.002547780517488718,0.9748462828395752,0.01967397414277684,0.0006846970215679561,0.05325453355908394,0.052477508783340454,-0.014590772349576665
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,9,309,16384,0.004119203654408889,0.002602251013740897,0.9737283398546674,0.018038331454340473,0.001026694045174538,0.05313432589173317,0.05254513770341873,-0.01108865462064902
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,10,310,16384,0.004224848908102504,0.002645515836775303,0.9720357941834452,0.017524024872809497,0.0013000342114266165,0.05301383137702942,0.052480511367321014,-0.010060016336406295
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start288,288,11,311,16384,0.004405677669757761,0.002746432088315487,0.9697986577181208,0.017563739376770537,0.001573295027019632,0.0528951920568943,0.05252794548869133,-0.006942910195088438
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,0,348,16384,0.003930997408628309,0.002520415699109435,0.9749253731343284,0.018629807692307692,0.0007472826086956522,0.048918839544057846,0.047946102917194366,-0.019884703642395328
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,1,349,16384,0.00386873405621335,0.002471431391313672,0.9760908547519426,0.017448856799037304,0.0007471810895258796,0.048821575939655304,0.04798410087823868,-0.017153790005709078
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,2,350,16384,0.003834793205944124,0.002453369554132223,0.9772455089820359,0.017459361830222758,0.0006112884602322896,0.04872455447912216,0.04786224663257599,-0.017697603513556204
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,3,351,16384,0.003857665185369667,0.0024705263786017895,0.9760765550239234,0.016867469879518072,0.0008149959250203749,0.0486273393034935,0.04794733226299286,-0.013984047867734923
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,4,352,16384,0.003831715531104458,0.002454218454658985,0.9801801801801802,0.0162748643761302,0.00040747028862478775,0.04853063449263573,0.04752837121486664,-0.020652177500815015
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,5,353,16384,0.0038150758555420207,0.002439940581098199,0.9795795795795795,0.015691007845503924,0.0005432199361716575,0.04843384400010109,0.047601260244846344,-0.017190123403234475
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,6,354,16384,0.0038213169359400155,0.0024444456212222576,0.9735735735735735,0.02054380664652568,0.0006789327177676692,0.048338375985622406,0.04743195325136185,-0.018751617442219454
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,7,355,16384,0.003843102911149347,0.0024634627625346184,0.9741586538461539,0.019358741681790685,0.0007467245943927771,0.048242151737213135,0.04747721552848816,-0.01585617931993936
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,8,356,16384,0.00392241388666934,0.0025205444544553757,0.9734779987944545,0.021212121212121213,0.0006108320890457446,0.04814710468053818,0.04701792448759079,-0.023452712275008725
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,9,357,16384,0.0038853050973735354,0.0024872622452676296,0.9722724532851115,0.021237864077669904,0.000746471226927253,0.048052310943603516,0.047061190009117126,-0.020625874490190824
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,10,358,16384,0.00390433706069792,0.0024969091173261404,0.9704819277108434,0.0212636695018226,0.0009499253630071922,0.04795681685209274,0.047005921602249146,-0.019828156084177262
test,location3,r300y_p0.8_d3h,design,location3/r300y_p0.8_d3h/start336,336,11,359,16384,0.0039323918287432974,0.0025163954123854637,0.9698613622664256,0.020693852708460133,0.001085408045587138,0.04786314070224762,0.047033607959747314,-0.017331347887526966
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,0,12,16384,0.0033798260828683956,0.0018198067555204034,0.6526315789473685,0.2619047619047619,0.0006748466257668712,0.0009879025164991617,0.0006697015487588942,-0.32209753738443636
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,1,13,16384,0.003990338588305183,0.0019297318067401648,0.6293103448275862,0.35398230088495575,0.00018437711265441583,0.001290503074415028,0.0007416538428515196,-0.42529866254855403
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,2,14,16384,0.004286922944181932,0.0020345759112387896,0.7,0.2949640287769784,6.155740227762388e-05,0.0016460450133308768,0.0011372355511412024,-0.3091102965404731
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,3,15,16384,0.005250892680591423,0.0022499673068523407,0.6483516483516484,0.33707865168539325,0.0002468221646303838,0.0020707095973193645,0.0013352057430893183,-0.3551941108411301
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,4,16,16384,0.004843161942851932,0.0024046958424150944,0.7540322580645161,0.17256637168141592,0.001361554647852457,0.002601970685645938,0.002290647942572832,-0.11964882801737642
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,5,17,16384,0.0059608099265128925,0.002742127748206258,0.7287581699346405,0.24149659863945577,0.0007458048477315103,0.0032931563910096884,0.002714740112423897,-0.17564191004255586
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,6,18,16384,0.007816840154617276,0.0034843513276427984,0.6772727272727272,0.2660098522167488,0.0021279258981099012,0.00459107244387269,0.003907071426510811,-0.14898501945329934
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,7,19,16384,0.014160439883055192,0.004972081631422043,0.5855572998430141,0.3944805194805195,0.0013318112633181126,0.007071306928992271,0.004518862813711166,-0.36095790225370017
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,8,20,16384,0.018966272001523597,0.006667092442512512,0.5453629032258065,0.4232409381663113,0.003496050757477664,0.010235488414764404,0.0067949676886200905,-0.33613644867024217
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,9,21,16384,0.023625364735903046,0.008596209809184074,0.4934261407579273,0.4948535233570863,0.001983995767475696,0.013452505692839622,0.007751079276204109,-0.42381891870673705
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,10,22,16384,0.02758337085125039,0.01021302118897438,0.5203883495145631,0.46184738955823296,0.003425117528542646,0.016461633145809174,0.009605234488844872,-0.4165078030978849
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start0,0,11,23,16384,0.03355055023295477,0.012307600118219852,0.48350398179749715,0.5058139534883721,0.002591380250954719,0.019218800589442253,0.009943343698978424,-0.4826241287689541
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,0,60,16384,0.007355668426347502,0.004234998021274805,0.9405869720830351,0.046789989118607184,0.002715197769134806,0.05259684845805168,0.05172767490148544,-0.016525202213578307
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,1,61,16384,0.007317347084563,0.004222884774208069,0.9435512683101107,0.03823743627093955,0.0038862003226279515,0.05296776071190834,0.05238235741853714,-0.011052068003312604
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,2,62,16384,0.007112087453462779,0.004130380693823099,0.9425410421127766,0.03718556325191396,0.004325196099992669,0.05333135649561882,0.05288027599453926,-0.008458072899694866
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,3,63,16384,0.007692027493658746,0.00434037996456027,0.9436117059243397,0.03468419131069733,0.004617075851960425,0.05368087440729141,0.053038135170936584,-0.011973337682210433
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,4,64,16384,0.006932560812712456,0.004023740068078041,0.9428571428571428,0.0319031903190319,0.0053452441971150325,0.054029129445552826,0.05366306006908417,-0.006775407640753499
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,5,65,16384,0.0073747165633548314,0.0041973283514380455,0.9449606862044317,0.029724770642201834,0.005344461527198184,0.05436418578028679,0.05392485857009888,-0.008081188081496443
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,6,66,16384,0.007144725071622149,0.0041161999106407166,0.942643391521197,0.030414071088310738,0.005712193335774441,0.05469490960240364,0.054554492235183716,-0.0025672840167516083
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,7,67,16384,0.007696811595740224,0.004325822927057743,0.9447415329768271,0.028236156949028236,0.005711356813355788,0.05501320958137512,0.054728198796510696,-0.005180769982940913
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,8,68,16384,0.007251309056477622,0.004118672572076321,0.9458975277678251,0.03048108703635696,0.00497767366957031,0.05532704293727875,0.05517703667283058,-0.0027112648080292274
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,9,69,16384,0.007532517004175224,0.004235481843352318,0.9434907010014306,0.03085966201322557,0.005416483677353243,0.05563516169786453,0.05556504428386688,-0.0012603075439671363
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,10,70,16384,0.007747370753845392,0.004306545481085777,0.942458899213724,0.03051470588235294,0.005708430913348946,0.05593854561448097,0.056055933237075806,0.002098510451162765
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start48,48,11,71,16384,0.008155695626077207,0.00445752777159214,0.94,0.029856247696277184,0.006363835856923414,0.05623282492160797,0.05623888224363327,0.0001077186151281454
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,0,108,16384,0.005739201577082923,0.003190339310094714,0.9556744363775316,0.039185555128697654,0.0010158914447427618,0.06445448100566864,0.06348323822021484,-0.015068661950258782
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,1,109,16384,0.005679995201135611,0.003165135160088539,0.9551724137931035,0.040046207162110124,0.000942917240879089,0.0646226555109024,0.06337837874889374,-0.019254497546897415
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,2,110,16384,0.00564996909820884,0.0031581451185047626,0.9551208285385501,0.040092521202775636,0.0009427121102248006,0.06478340178728104,0.06347865611314774,-0.02014012290397295
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,3,111,16384,0.005513993316910407,0.0031166020780801773,0.9581573896353167,0.03592120509849363,0.0011598405219282349,0.06493617594242096,0.0637073665857315,-0.01892334032387495
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,4,112,16384,0.005730861866040521,0.003222254803404212,0.9534615384615385,0.04248744689069139,0.0007973903588256615,0.0650966614484787,0.06362481415271759,-0.02261018096797505
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,5,113,16384,0.005665706476100042,0.0032273142132908106,0.9576107899807321,0.03868471953578337,0.0007246901949416625,0.06524583697319031,0.06379973888397217,-0.02216383690215125
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,6,114,16384,0.00575020283799317,0.0032702970784157515,0.9582689335394127,0.036893203883495145,0.000941415019190383,0.06539525091648102,0.06390134990215302,-0.022844182006976712
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,7,115,16384,0.005814295699413779,0.003326629288494587,0.9597834493426141,0.034992223950233284,0.0010136113524471474,0.06554422527551651,0.06401978433132172,-0.02325820372102614
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,8,116,16384,0.006264938535834292,0.0035675601102411747,0.9523809523809523,0.04391760590750097,0.0007240605314604301,0.06568708270788193,0.06382117420434952,-0.02840601875760446
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,9,117,16384,0.006250713515345274,0.0035545816645026207,0.9516627996906419,0.044271844660194175,0.0007965819393149395,0.06583064794540405,0.06402850151062012,-0.027375492890158493
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,10,118,16384,0.006429676484791485,0.0036419518291950226,0.9523993808049536,0.042412451361867706,0.001013464601129289,0.06596522033214569,0.06410650908946991,-0.02817713991277321
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start96,96,11,119,16384,0.006552648134683828,0.003689499106258154,0.9531914893617022,0.04087193460490463,0.0011581614187477379,0.06610100716352463,0.06424010545015335,-0.028152395753481742
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,0,156,16384,0.006015430457356864,0.00322132371366024,0.9565909996017523,0.03650220617729643,0.0012958030379382334,0.06982627511024475,0.06901245564222336,-0.011654917389428254
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,1,157,16384,0.005895074358658065,0.0031720027327537537,0.9605105704028719,0.03293172690763052,0.001223549733697999,0.06990204006433487,0.06923926621675491,-0.009481466448904312
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,2,158,16384,0.005965272413895578,0.003167290473356843,0.9596967278531524,0.034524287434765155,0.0010796804145972792,0.06997187435626984,0.06904904544353485,-0.013188569281941712
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,3,159,16384,0.00595814499547048,0.0031530936248600483,0.9596806387225549,0.034150261149055845,0.0011514933429291113,0.07004399597644806,0.06916757673025131,-0.012512410720990824
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,4,160,16384,0.006330431782452882,0.003283905331045389,0.9527432919503404,0.04304102976669348,0.0007914807886026767,0.07011053711175919,0.06870970875024796,-0.0199802828393434
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,5,161,16384,0.006275273238258662,0.0032427397090941668,0.9559118236472945,0.03946838501812324,0.0008632472483993957,0.07018043100833893,0.06889012455940247,-0.018385558914323946
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,6,162,16384,0.00649724838686019,0.0033210590481758118,0.9562424729024488,0.03990326481257558,0.0007192692224699705,0.07024705410003662,0.06884141266345978,-0.02000996987824021
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,7,163,16384,0.006563221289208751,0.0033273613080382347,0.954691259021652,0.039919354838709675,0.0010069044879171462,0.07031567394733429,0.06893354654312134,-0.019656035797198657
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,8,164,16384,0.007230590369566007,0.0036614746786653996,0.9449578143832864,0.051230334812424366,0.000719165767709457,0.07037785649299622,0.0684647485613823,-0.02718337879194017
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,9,165,16384,0.007241580093456754,0.003634175518527627,0.9484079000403063,0.04736842105263158,0.0007905706482679316,0.07043923437595367,0.06860203295946121,-0.026082075320222962
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,10,166,16384,0.0074221454609511225,0.0037009157240390778,0.9480676328502415,0.04771532551556813,0.0007907411401049529,0.07050098478794098,0.06862913072109222,-0.026550750638151807
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start144,144,11,167,16384,0.007551404251962085,0.003717606421560049,0.9495764421137556,0.046191247974068074,0.0007904570278815751,0.07056238502264023,0.06871160119771957,-0.026229042914675045
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,0,204,16384,0.004926649581622536,0.0027818952221423388,0.9722874589008924,0.023124115148655026,0.0007010164738871364,0.06645046174526215,0.06571850180625916,-0.011015121938639934
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,1,205,16384,0.004713092820811564,0.0026678466238081455,0.973659454374412,0.02127659574468085,0.0007709019552876866,0.06625726073980331,0.06582534313201904,-0.0065187966263869634
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,2,206,16384,0.004693111251556404,0.0026672924868762493,0.9740321057601511,0.021347248576850095,0.0007004763239002522,0.0660659447312355,0.0654669851064682,-0.009066087334464767
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,3,207,16384,0.004552896920395599,0.0025967855472117662,0.9740198393953708,0.019961977186311788,0.0009103641456582633,0.06587964296340942,0.0655413568019867,-0.005134911881817861
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,4,208,16384,0.0046784524880307725,0.0026974165812134743,0.9747979077508322,0.02241297091082499,0.00041996220340169383,0.06569182872772217,0.06485645473003387,-0.012716558723775685
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,5,209,16384,0.004496261994400248,0.002575990743935108,0.9752262982372558,0.021042563366810138,0.0005597145455817533,0.06550462543964386,0.06496109068393707,-0.008297654586355913
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,6,210,16384,0.004500879853901288,0.002586842281743884,0.9770444763271162,0.019673704414587333,0.0004895104895104895,0.06532076746225357,0.06473726779222488,-0.008932835493181692
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,7,211,16384,0.004450943831856754,0.0025547114200890064,0.9789171058936272,0.017316017316017316,0.0005592450192240476,0.06513726711273193,0.06478026509284973,-0.005480764479485222
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,8,212,16384,0.004710729865881432,0.002732708351686597,0.9759384023099134,0.020289855072463767,0.0005588933910856504,0.0649557113647461,0.06407054513692856,-0.013627227063176286
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,9,213,16384,0.004579621520493642,0.0026398072950541973,0.9778099372889532,0.0174503150751333,0.0006982752601075344,0.06477490067481995,0.06413036584854126,-0.009950379229670321
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,10,214,16384,0.004581498861265713,0.002638381440192461,0.9772727272727273,0.015586945932781296,0.0010466820180029307,0.06459428369998932,0.06406830996274948,-0.00814272884707172
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start192,192,11,215,16384,0.004607027986703672,0.002648357069119811,0.9748427672955975,0.016593460224499756,0.0012556679455877223,0.06441525369882584,0.0640891045331955,-0.005063228768068729
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,0,252,16384,0.004486691342974119,0.002665966749191284,0.9768299104791995,0.016436903499469777,0.0008966754035039315,0.05842442438006401,0.0573454387485981,-0.01846805754468145
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,1,253,16384,0.004277142446224933,0.0025338311679661274,0.9778714436248683,0.015906680805938492,0.0008277003724651677,0.05827321484684944,0.05738154426217079,-0.0153015512705467
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,2,254,16384,0.004300727322995655,0.0025584176182746887,0.9788583509513742,0.015940488841657812,0.0006895600606812854,0.05812382698059082,0.0571335144340992,-0.01703797905155688
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,3,255,16384,0.004135030880712696,0.0024519835133105516,0.9788695192815636,0.014361702127659574,0.0008963044677330392,0.0579746812582016,0.05721849575638771,-0.013043374890602128
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,4,256,16384,0.004395388397097127,0.00264151394367218,0.975635593220339,0.019691325172964343,0.0006204756980351603,0.05782533064484596,0.05665772408246994,-0.020191956524162002
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,5,257,16384,0.004187250200047254,0.002498383866623044,0.9777306468716861,0.017581246670218435,0.0006203901564761839,0.057678692042827606,0.05675126612186432,-0.016079177389713598
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,6,258,16384,0.004216684767180655,0.0025217332877218723,0.9761019649495486,0.0192102454642476,0.0006202618883528601,0.05753220617771149,0.056565865874290466,-0.016796510469911194
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,7,259,16384,0.004126768170266163,0.002458252478390932,0.9760892667375133,0.01764705882352941,0.0008267879288962381,0.05738694965839386,0.056621402502059937,-0.01334009144746289
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,8,260,16384,0.004470849810132172,0.0026954305358231068,0.9728289824187534,0.022483940042826552,0.0006200055111600992,0.05724495276808739,0.05602197349071503,-0.021363966921711573
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,9,261,16384,0.004293451516789852,0.002574675716459751,0.9733333333333334,0.021447721179624665,0.0006887526689165921,0.05710075423121452,0.05608789622783661,-0.017738084496688285
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,10,262,16384,0.004262173776481014,0.002551460638642311,0.9733333333333334,0.02092274678111588,0.0007575757575757576,0.05695673078298569,0.05605721473693848,-0.015792971852168124
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start240,240,11,263,16384,0.0042319589801909155,0.0025305228773504496,0.9743726641751201,0.01934443847393874,0.0008262755629002272,0.05681736394762993,0.05609118193387985,-0.012780987418202251
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start288,288,0,300,16384,0.00405339385930414,0.002552594058215618,0.9734012450481041,0.0182648401826484,0.0010251503553854566,0.05208566412329674,0.051072247326374054,-0.019456731789456158
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start288,288,1,301,16384,0.003916442832852847,0.002450854517519474,0.975070821529745,0.01657142857142857,0.001025010250102501,0.051970917731523514,0.05110115557909012,-0.01673555500648456
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start288,288,2,302,16384,0.003932555111029718,0.002443794859573245,0.9778156996587031,0.01602747567258157,0.0007515201202432192,0.051852211356163025,0.050944969058036804,-0.017496694439790524
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start288,288,3,303,16384,0.0038764485501077755,0.0023923381231725216,0.9761227970437749,0.01491681009753299,0.001092821528584113,0.0517372265458107,0.05103020742535591,-0.013665578301317689
test,location3,r500y_p0.1_d3h,design,location3/r500y_p0.1_d3h/start288,288,4,304,16384,0.003949156477659581,0.00247698905877769,0.9782359679266895,0.018954623779437105,0.00034146008331626033,0.0516255721449852,0.0505807027220726,-0.02023937710517159
