phase,seed,run_name,run_dir,batch_file,batch_name,batch_index,sample_index,timestep,pixel_count,sum_sq_error,sum_abs_error,target_volume_proxy,prediction_volume_proxy,volume_bias,relative_volume_bias,absolute_relative_volume_bias,target_wet_area,prediction_wet_area,target_dry_area,false_dry_count,false_wet_count,false_dry_rate,false_dry_volume_loss,false_wet_rate,false_wet_volume_excess,wet_area_contraction,peak_depth_target,peak_depth_prediction,peak_depth_underprediction,rmse,mae
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,3,16384,16.23198120948819,265.8035373108199,1084.3862298264464,1211.9064344018698,127.52020457542335,0.11759666534665657,0.11759666534665657,2905,3176,13479,26,297,0.008950086058519791,1.6848411038517952,0.022034275539728462,18.984321296215057,0.0,2.0084915161132812,2.1607141494750977,0.0,0.03147572889335806,0.016223360431568596
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,4,16384,24.765202258991177,313.73645698885485,1042.4921751555564,876.8401543200016,-165.65202083555482,-0.15890001362440612,0.15890001362440612,2814,2714,13570,152,52,0.05401563610518833,10.604412838816643,0.003831982313927781,2.96309632062912,0.035536602700781794,1.9945495128631592,1.9262373447418213,0.06831216812133789,0.03887863152736191,0.01914895367363616
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,5,16384,15.579888084641244,256.92711897119835,1002.7892281176935,1139.295377701521,136.50614958382744,0.1361264618289319,0.1361264618289319,2727,3033,13657,17,323,0.006233956729006232,1.0145752504467964,0.023650875009152812,20.545808143913746,0.0,1.9789199829101562,2.092918634414673,0.0,0.03083700542535853,0.01568158685126943
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,6,16384,22.926486438534578,303.06477155501926,965.5704342987381,824.4702016636729,-141.10023263506514,-0.14613147588507247,0.14613147588507247,2650,2620,13734,106,76,0.03999999999999999,7.596284206956625,0.005533711955730303,4.3782299011945724,0.011320754716981128,1.9618059396743774,1.887812852859497,0.07399308681488037,0.037407508364491,0.018497605685731156
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,7,16384,11.880484690526336,225.516889435907,929.7461221773681,975.5782165527344,45.832094375366296,0.049295278874659114,0.049295278874659114,2576,2819,13808,20,263,0.0077639751552795,1.1791058145463467,0.019046929316338352,16.38035735487938,0.0,1.9429044723510742,1.9993468523025513,0.0,0.02692818670857746,0.013764458583734557
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,8,16384,28.74528635933509,342.6904251650888,894.9691154695154,1158.9352633059025,263.9661478363871,0.29494442129201953,0.29494442129201953,2483,3009,13901,1,527,0.00040273862263391045,0.05910175293684006,0.03791094165887346,36.73929697275162,0.0,1.9224008321762085,2.1209869384765625,0.0,0.04188643031332476,0.020916163645330128
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,9,16384,14.077145800985239,247.88218005490563,861.058679201318,813.0908820033073,-47.96779719801066,-0.05570793066333589,0.05570793066333589,2412,2536,13972,44,168,0.018242122719734653,2.8879757039248943,0.012024048096192383,10.262592352926731,0.0,1.900804877281189,1.880873441696167,0.019931435585021973,0.02931212707254739,0.015129527591241799
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,10,16384,13.133408533498,242.39999870510502,827.9387515980904,920.6088163405657,92.67006474247523,0.11192864757640951,0.11192864757640951,2334,2697,14050,7,370,0.002999143101970864,0.39193350449204445,0.026334519572953734,24.60921110212803,0.0,1.8782695531845093,1.953295111656189,0.0,0.028312535067300734,0.014794921795965883
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,11,16384,24.223692243384225,316.5571422520282,795.9310013016491,1017.557647049427,221.62664574777796,0.27844957086146166,0.27844957086146166,2264,2827,14120,3,566,0.0013250883392226143,0.17800907045602798,0.040084985835694045,41.291017696261406,0.0,1.8553515672683716,2.01652193069458,0.0,0.03845122678181893,0.019321114639406018
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,0,16384,16.542129895942452,248.06097912647357,965.5704342987381,920.5356447398663,-45.03478955887181,-0.04664060534494207,0.04664060534494207,2650,2772,13734,51,173,0.01924528301886792,3.3506431616842747,0.012596475899228191,10.623751848936081,0.0,1.9618059396743774,1.8748114109039307,0.08699452877044678,0.031775013499708286,0.015140440620512303
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,1,16384,15.348900103000577,248.77586192484733,929.7461221773681,954.5543020814657,24.808179904097642,0.026682746302828835,0.026682746302828835,2576,2800,13808,29,253,0.011257763975155275,2.1050191447138786,0.01832271147161066,16.28887779265642,0.0,1.9429044723510742,1.9750555753707886,0.0,0.030607556518812168,0.015184073603811483
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,2,16384,15.122917729791794,249.14091943048544,894.9691154695154,939.1534339636564,44.18431849414105,0.049369657265727195,0.049369657265727195,2483,2775,13901,23,315,0.00926298832057994,1.703254584223032,0.022660240270484133,20.741220578551292,0.0,1.9224008321762085,1.9445987939834595,0.0,0.030381402972768347,0.01520635494570834
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,3,16384,23.178360327448168,301.7300723056945,861.058679201318,1040.0738036110997,179.01512440978172,0.20790119039950733,0.20790119039950733,2412,2880,13972,8,476,0.0033167495854063006,0.5195263214409351,0.03406813627254508,34.48444161564112,0.0,1.900804877281189,2.0508861541748047,0.0,0.03761242938450799,0.01841614210850186
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,4,16384,13.21215173633506,244.33544433035496,827.9387515980904,878.5880716592073,50.649320061116896,0.06117520162373524,0.06117520162373524,2334,2612,14050,24,302,0.010282776349614392,1.8075326643884182,0.021494661921708184,20.059308670461178,0.0,1.8782695531845093,1.931579828262329,0.0,0.028397284124118616,0.014913052022116392
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,5,16384,52.96270169181733,435.95940756367446,795.9310013016491,1162.5079204067588,366.5769191051097,0.46056369020130755,0.46056369020130755,2264,2985,14120,2,723,0.0008833922261484096,0.1372091844677925,0.051203966005665714,58.23910528421402,0.0,1.8553515672683716,2.0970041751861572,0.0,0.05685584203212727,0.026608850559306303
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,6,16384,13.608484842002264,254.21994917638693,765.0036177385462,723.1351569443941,-41.86846079415204,-0.05472975528915903,0.05472975528915903,2188,2376,14196,35,223,0.015996343692870195,2.74811901897192,0.01570865032403494,13.693279080092907,0.0,1.8317710161209106,1.8284145593643188,0.003356456756591797,0.028820062433266253,0.015516354319847835
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,7,16384,21.851910904435492,294.77292116194604,735.1642797997472,886.3849909752607,151.22071117551354,0.20569648897618453,0.20569648897618453,2126,2559,14258,12,445,0.00564440263405456,0.8144213184714317,0.031210548464020195,32.601243771612644,0.0,1.8078889846801758,1.981570839881897,0.0,0.03652033401289341,0.01799151130138831
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,8,16384,68.47937011442534,477.7670859949024,706.6675784337119,1121.080968387425,414.413389953713,0.5864332857497664,0.5864332857497664,2065,2856,14319,2,793,0.0009685230024213071,0.11260875314474106,0.05538096235770654,67.87894819676876,0.0,1.7840261459350586,2.1228322982788086,0.0,0.06465020537349847,0.029160588744806055
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,9,16384,15.54364541849651,274.7458594919503,679.6780374550335,609.8737866058946,-69.80425084913895,-0.10270193680306611,0.10270193680306611,2009,2147,14375,56,194,0.0278745644599303,4.2049634121358395,0.013495652173913042,12.656616695225239,0.0,1.7603241205215454,1.764428734779358,0.0,0.03080111729811974,0.01676915646313173
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,10,16384,21.619107918502653,291.7093854786013,654.5262772194301,810.1539039760828,155.62762675665272,0.23777139615813817,0.23777139615813817,1942,2397,14442,9,464,0.004634397528321316,0.6040787473320961,0.0321285140562249,37.45734737068415,0.0,1.7371940612792969,1.936591625213623,0.0,0.03632527535740675,0.01780452792227791
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,11,16384,53.627330257554505,410.395086062189,631.7474537402932,953.0141862779856,321.2667325376924,0.5085366480475951,0.5085366480475951,1902,2591,14482,4,693,0.002103049421661408,0.23427825793623924,0.04785250655986741,62.73016223311424,0.0,1.7115317583084106,2.0336217880249023,0.0,0.05721147159040914,0.025048528202037904
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,0,16384,45.81447858780635,417.09224044965225,1131.8931539428054,919.4834219142795,-212.40973202852592,-0.18765881858073225,0.18765881858073225,3639,3152,12745,708,221,0.1945589447650453,72.16469334810972,0.017340133385641426,17.531263805925846,0.1338279747183292,1.7856714725494385,1.7798471450805664,0.00582432746887207,0.0528799948857698,0.025457290066507095
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,1,16384,47.690096603537185,419.57349451571065,1237.0638838689624,979.1979762762785,-257.8659075926839,-0.20844995230658478,0.20844995230658478,3734,3207,12650,648,121,0.17354043920728437,58.839752689003944,0.009565217391304346,9.479289300739765,0.14113551151580073,1.8673404455184937,1.8923087120056152,0.0,0.053951575489270806,0.025608733796124918
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,2,16384,46.3595306387336,410.93994559212274,1284.228156658998,1017.4726099073887,-266.75554675160924,-0.207716631478935,0.207716631478935,3741,3228,12643,597,84,0.15958299919807534,52.7290599681437,0.006643992723246064,5.770601190626621,0.13712910986367277,1.9266023635864258,1.9111369848251343,0.015465378761291504,0.05319361988257396,0.02508178378858171
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,3,16384,31.84150779663831,335.3849104819096,1305.2943858804856,1136.425077162683,-168.8693087178026,-0.12937258487011094,0.12937258487011094,3690,3323,12694,449,82,0.12168021680216799,37.24022030085325,0.006459744761304552,5.26893874257803,0.09945799457994578,1.973220944404602,2.015533208847046,0.0,0.04408459372165533,0.020470270415155617
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,4,16384,35.93525405696927,368.96990410081,1313.1776929805826,1076.0607582256198,-237.1169347549628,-0.18056728805434316,0.18056728805434316,3642,3193,12742,496,47,0.1361889071938495,40.6265525072813,0.003688588918537121,2.856952704489231,0.1232839099395936,2.0102405548095703,1.9543284177780151,0.055912137031555176,0.046832828723562765,0.022520135748340456
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,5,16384,23.18820277549214,314.345056539095,1313.6514577987764,1395.00783136487,81.35637356609368,0.06193147587444439,0.06193147587444439,3564,3570,12820,213,219,0.05976430976430975,16.23468854278326,0.01708268330733229,13.82427929341793,0.0,2.03942608833313,2.1218278408050537,0.0,0.03762041439908453,0.01918609964227875
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,6,16384,67.27812382124043,525.983074586041,1308.6577008208005,911.9281439855695,-396.72955683523105,-0.3031576221852352,0.3031576221852352,3488,2926,12896,573,11,0.16427752293577977,49.70051163062453,0.0008529776674937964,0.6184059679508209,0.16112385321100914,2.0603067874908447,1.8748267889022827,0.185479998588562,0.06408065854558813,0.032103459142214415
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,7,16384,21.24247677629919,276.08449472858877,1268.4349733200447,1160.880816243589,-107.5541570764558,-0.08479280320924913,0.08479280320924913,3323,3189,13061,203,69,0.06108937706891362,14.620107740163803,0.005282903299900467,4.001901388168335,0.04032500752332229,2.0679421424865723,2.074521780014038,0.0,0.03600746990804016,0.016850860273961717
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,8,16384,52.196867765871374,551.3158801078049,1217.6239229781781,1677.0788067802787,459.45488380210054,0.3773372673873905,0.3773372673873905,3167,4218,13217,25,1076,0.007893905904641615,1.9458059407770634,0.08141030491034273,73.84750720858574,0.0,2.0642800331115723,2.2650227546691895,0.0,0.0564432810868623,0.03364965088548614
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,9,16384,108.52811478087976,622.2949729983815,1171.2463635535837,703.1170197054744,-468.12934384810933,-0.39968477889467735,0.39968477889467735,3059,2474,13325,593,8,0.1938542007191892,57.24426448345184,0.0006003752345215759,0.4642549008131027,0.191238966982674,2.055906057357788,1.7427184581756592,0.3131875991821289,0.08138814682230411,0.037981870910545744
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,10,16384,16.59130093882779,254.50974650558248,1128.2256481370337,1151.6676616370678,23.442013500034136,0.020777770420963577,0.020777770420963577,2956,3050,13428,91,185,0.030784844384303102,6.129550337791443,0.013777182007745008,11.30691298097372,0.0,2.0440292358398438,2.0791330337524414,0.0,0.03182220365078644,0.015534042145116118
