seed,batch_name,batch_index,sample_index,timestep,phase25_relative_volume_bias,phase27_relative_volume_bias,delta_relative_volume_bias,phase25_absolute_relative_volume_bias,phase27_absolute_relative_volume_bias,delta_absolute_relative_volume_bias,phase25_false_dry_rate,phase27_false_dry_rate,delta_false_dry_rate,phase25_false_wet_rate,phase27_false_wet_rate,delta_false_wet_rate,phase25_false_dry_volume_loss,phase27_false_dry_volume_loss,delta_false_dry_volume_loss,phase25_false_wet_volume_excess,phase27_false_wet_volume_excess,delta_false_wet_volume_excess,phase25_wet_area_contraction,phase27_wet_area_contraction,delta_wet_area_contraction,phase25_peak_depth_underprediction,phase27_peak_depth_underprediction,delta_peak_depth_underprediction,phase25_rmse,phase27_rmse,delta_rmse,phase25_mae,phase27_mae,delta_mae,phase25_aggregate_relative_volume_bias,phase27_aggregate_relative_volume_bias,delta_aggregate_relative_volume_bias,phase25_aggregate_absolute_relative_volume_bias,phase27_aggregate_absolute_relative_volume_bias,delta_aggregate_absolute_relative_volume_bias,phase25_mean_step_relative_volume_bias,phase27_mean_step_relative_volume_bias,delta_mean_step_relative_volume_bias,phase25_mean_step_absolute_relative_volume_bias,phase27_mean_step_absolute_relative_volume_bias,delta_mean_step_absolute_relative_volume_bias
42,test_batch_0000,0,0,10,0.0593618746737736,0.05233352015495185,-0.00702835451882175,0.0593618746737736,0.05233352015495185,-0.00702835451882175,0.00884955752212389,0.0066371681415929185,-0.0022123893805309717,0.024722059684025743,0.02340550029256875,-0.0013165593914569937,1.5838911794126034,1.123324677348137,-0.4605665020644665,22.200589895248413,20.824902303516865,-1.3756875917315483,0.0,0.0,0.0,0.0,0.0,0.0,0.02713765229878109,0.025628868719696437,-0.0015087835790846514,0.0139976876026379,0.013402635233735645,-0.0005950523689022547,,,,,,,,,,,,
42,test_batch_0000,0,0,11,0.2642596975456098,0.29807930293062246,0.03381960538501266,0.2642596975456098,0.29807930293062246,0.03381960538501266,0.001140250855188141,0.000380083618396047,-0.0007601672367920939,0.03984585181414964,0.041300079982549254,0.0014542281683996156,0.1757766306400299,0.059141501784324646,-0.11663512885570526,39.27042298018932,40.17569442093372,0.9052714407444,0.0,0.0,0.0,0.0,0.0,0.0,0.03864696509657609,0.03866372186446315,1.675676788705921e-05,0.019548034832037965,0.02050528555966869,0.0009572507276307263,,,,,,,,,,,,
42,test_batch_0000,0,1,0,-0.15799166545793716,-0.15186187145818994,0.006129793999747224,0.15799166545793716,0.15186187145818994,-0.006129793999747224,0.09927513394264101,0.09959029309801447,0.0003151591553734595,0.0056013927787449845,0.005525698281734917,-7.569449701006706e-05,25.859475921839476,25.103832695633173,-0.7556432262063026,5.315521761775017,5.208230726420879,-0.10729103535413742,0.0759533564450047,0.07658367475575163,0.0006303183107469329,0.057100772857666016,0.052483439445495605,-0.00461733341217041,0.041152540286794444,0.03975510680848803,-0.0013974334783064118,0.020716641819046713,0.02031104132299348,-0.00040560049605323223,,,,,,,,,,,,
42,test_batch_0000,0,1,1,-0.048015037666605004,-0.10074970968272329,-0.052734672016118284,0.048015037666605004,0.10074970968272329,0.052734672016118284,0.047430830039525675,0.06752305665349141,0.020092226613965737,0.009664369193886723,0.0077165118369793215,-0.001947857356907402,10.372622389346361,15.358056083321571,4.98543369397521,8.968182697892189,6.976606711745262,-1.9915759861469269,0.004940711462450591,0.033596837944664025,0.028656126482213433,0.0,0.0,0.0,0.03185441033238577,0.034397232503952276,0.002542822171566504,0.016400317165711067,0.017605273111134398,0.0012049559454233305,,,,,,,,,,,,
42,test_batch_0000,0,1,2,-0.10947267394946189,0.1021990216731766,0.2116716956226385,0.10947267394946189,0.1021990216731766,-0.007273652276285292,0.056241426611796964,0.019547325102880653,-0.03669410150891631,0.005865755865755865,0.017820017820017818,0.011954261954261953,11.849938414990902,3.66008372977376,-8.189854685217142,5.143259845674038,15.994898848235607,10.85163900256157,0.02914951989026062,0.0,-0.02914951989026062,0.008004069328308105,0.0,-0.008004069328308105,0.03304471920619741,0.03099492600913322,-0.0020497931970641856,0.01699658059403123,0.01596517695941297,-0.001031403634618261,,,,,,,,,,,,
42,test_batch_0000,0,1,3,0.15951215718066217,-0.18947497901753949,-0.34898713619820165,0.15951215718066217,0.18947497901753949,0.029962821836877318,0.007508044333214155,0.08187343582409722,0.07436539149088306,0.024876720394494733,0.0033119894016339145,-0.02156473099286082,1.4669092372059822,17.18305565044284,15.716146413236856,23.675561130046844,2.886572040617466,-20.78898908942938,0.0,0.06578476939578118,0.06578476939578118,0.0,0.051493287086486816,0.051493287086486816,0.033997435518456263,0.03974874691470519,0.005751311396248925,0.016930646799026873,0.021045613675792697,0.004114966876765824,,,,,,,,,,,,
42,test_batch_0000,0,1,4,-0.1165402743717372,0.008287321551781367,0.12482759592351857,0.1165402743717372,0.008287321551781367,-0.10825295281995582,0.043141592920353966,0.019174041297935096,-0.02396755162241887,0.006655939145699239,0.012214745465184317,0.0055588063194850785,8.521407350897789,3.487155105918646,-5.034252244979143,5.778666593134403,10.595193184912205,4.8165265917778015,0.009587020648967548,0.0,-0.009587020648967548,0.02867722511291504,0.0,-0.02867722511291504,0.03180827312232051,0.024758824075672422,-0.007049449046648091,0.016909106299178002,0.012940184642091214,-0.003968921657086788,,,,,,,,,,,,
42,test_batch_0000,0,1,5,0.19173839422277844,0.24916921200823192,0.057430817785453475,0.19173839422277844,0.24916921200823192,0.057430817785453475,0.004941087039148611,0.003040668947168376,-0.0019004180919802347,0.028357449283792625,0.030684214353232018,0.002326765069439393,0.7785608246922493,0.5169561952352524,-0.2616046294569969,26.760209426283836,29.21368134021759,2.453471913933754,0.0,0.0,0.0,0.0,0.0,0.0,0.03389879682284457,0.035937148241135745,0.0020383514182911733,0.0169162376141209,0.018380876840340184,0.001464639226219283,,,,,,,,,,,,
42,test_batch_0000,0,1,6,-0.1083902333410512,-0.11872288429444543,-0.010332650953394223,0.1083902333410512,0.11872288429444543,0.010332650953394223,0.03131115459882582,0.03718199608610566,0.005870841487279836,0.008098922554053076,0.00766505170294309,-0.0004338708511099857,5.704327493906021,6.447648048400879,0.7433205544948578,6.934828691184521,6.471175253391266,-0.46365343779325485,0.0,0.0,0.0,0.04259049892425537,0.07124137878417969,0.028650879859924316,0.031209119476328442,0.03146723444201765,0.00025811496568920594,0.01672723277419514,0.016499925539885114,-0.00022730723431002575,,,,,,,,,,,,
42,test_batch_0000,0,1,7,0.09103677323999992,0.08026684774715119,-0.010769925492848734,0.09103677323999992,0.08026684774715119,-0.010769925492848734,0.006467259498787387,0.007679870654810021,0.0012126111560226346,0.022501797268152407,0.019410496046010063,-0.003091301222142344,0.8986313194036484,1.1314577534794807,0.23282643407583237,20.690444231033325,17.492081314325333,-3.1983629167079926,0.0,0.0,0.0,0.0,0.0,0.0,0.025941873893090696,0.024303869391029416,-0.00163800450206128,0.014094596170850605,0.012973763266205009,-0.0011208329046455967,,,,,,,,,,,,
